0,75,37,0.264236243042953,1.555195543081099e-07,0.2091131118185103,24123.02901089982,-0.002105067000000002,74,34,0.3291821202519342,3.416823295641377e-07,0.2114881468600448,15408.48255141722,-0.0001815130999999995
0,77,33,0.2592483724256175,2.040799351866763e-07,0.1940948900740947,22883.32865140578,0.001241906400000001,69,34,1.13904088924211,4.03949506722356e-07,0.2258548575694066,12499.50170592687,0.00040338051
0,84,42,-0.07795783714707911,1.428387456480789e-07,0.2240097304408766,21119.06352138367,-0.0002640044899999994,59,36,0.6524559279632456,3.735125436079047e-07,0.2237011009876324,13157.16691885436,-0.0001238179400000005
0,87,38,0.02687954501858151,1.052287504421296e-07,0.2279643175817059,26080.09667380921,0.0004004634899999997,84,30,1.084068953601774,2.143391151646279e-07,0.2157799002165784,20124.80804353706,-0.0004323902000000003
0,88,39,-0.08549797315103506,1.832495152052326e-07,0.206377103112918,22340.49458899319,-0.0009159934000000007,82,47,0.8060797457812187,2.810899215472604e-07,0.2618318527921363,11586.66315333101,0.0005954278999999998
0,84,32,0.3377946595933328,1.542705000449738e-07,0.2194999446468792,23120.99178765203,-7.730510000000004e-05,76,32,0.900507500533077,4.092765091801039e-07,0.2253606124494619,12748.21553655686,0.0007798590999999996
0,89,47,0.2617322643831396,1.431989949644391e-07,0.254011458339288,18430.35932744737,0.0005288190999999993,75,40,0.7943237381109391,3.758690674307492e-07,0.2381836305997617,11708.38042970974,0.0004771206000000004
0,76,30,0.1355602506282741,1.073218965665809e-07,0.204500825907079,28578.3777757584,0.0002734043000000001,78,42,0.820427742841964,2.006694723645355e-07,0.2337502908967418,17945.96164683942,-0.0005986697
0,76,35,0.2878801292456368,1.416091076113782e-07,0.1933629297128963,28517.99086136252,-0.001214517499999999,75,23,1.274419806691035,4.113615104371584e-07,0.2126375954696074,14110.76263564976,-0.0007122770000000006
0,81,47,0.3832957973657509,1.443498346053238e-07,0.208265517198444,26103.99426006566,0.001059907099999999,70,36,1.670990243349978,3.061744921110303e-07,0.2298860016588722,13498.18229056156,-0.0002850728000000006
0,78,40,0.7069015753323552,1.00651840275328e-07,0.2176842927740929,27455.77165883593,7.536040000000004e-05,83,36,0.7474273044478424,2.462730328767757e-07,0.2141248701812708,18603.32378075368,0.0001698444000000019
0,83,46,1.128658655597771,1.14604248917783e-07,0.2031758673006761,28958.23323224239,4.505419999999979e-05,83,33,0.3466429339234624,1.838369275082482e-07,0.2229220157947528,18051.75960876425,0.0009719057999999999
0,79,40,0.0004253155921940723,1.225359182143407e-07,0.2006171944192027,27494.30234536561,-0.0001745444200000007,80,31,1.077165805828803,1.564176001685779e-07,0.219651320385482,22354.22178190159,-0.001587267999999999
0,75,34,0.2152150980065566,1.32485707219354e-07,0.167066897376591,38147.95013962651,0.0005816526199999994,71,29,0.4149072595613608,1.74199607449014e-07,0.1930969172221633,26039.62621011529,0.0007644620999999994
0,87,41,0.494029787352697,9.331773919949755e-08,0.190590665333952,36757.17507923064,-0.0007905547000000012,72,31,0.4914286506880287,1.364768347129708e-07,0.205099206370064,26176.3190656331,-0.0003685365799999991
0,64,29,0.7797211048943837,1.916876198629664e-07,0.1936985393685772,21800.67715854318,0.0004742031000000004,73,30,0.2656855319127864,1.289467634871459e-07,0.1842010834911204,30521.62586479145,-0.0001469932199999998
0,82,35,0.2472221821436209,1.420554286326546e-07,0.1905964184285143,29756.09615804974,-0.0004327143189999999,71,29,-0.1329148280445743,1.56948040697145e-07,0.1934000920334004,25431.52313830904,0.0002312671999999997
0,78,36,0.4005229672476351,9.367243734451991e-08,0.2088224418841957,32464.88613175601,0.0003495748100000001,73,28,0.1972153099949352,1.141473080289366e-07,0.1934322826498567,31638.35523055158,-0.0001102044099999995
0,85,32,0.09682508003536759,8.825019971946337e-08,0.2038986999799077,34148.16146188977,-0.0001029114000000002,73,30,0.2344972310755095,1.395591658953817e-07,0.1898547001793155,29933.03584095896,0.0001876716599999995
0,78,36,0.09767484093109671,1.09256035428973e-07,0.2139557381149392,26943.99519969683,4.797129999999963e-05,65,24,-0.01249002320391425,1.26148573167895e-07,0.1709709174699641,35957.25955003541,0.0001299763999999999
0,78,30,0.4639567293907612,1.163142011363321e-07,0.2031727407088613,27203.21046913511,0.0001207386000000016,72,37,0.9048144273728709,7.048488339763709e-08,0.2037606889993956,36417.69214984647,-0.0006294618000000007
0,68,29,0.2770422503310931,1.642556115942056e-07,0.1590521784237325,34984.86917944616,0.0001641722099999994,75,22,0.8874661139107471,9.777025442615365e-08,0.1722385894648469,40791.60629035264,0.0001131215999999998
0,78,35,-0.1592963268104992,9.871587473487646e-08,0.1888685836578086,34601.02354924699,-0.0006480991000000001,69,30,0.5933550331518709,1.126784497118614e-07,0.1774305292154362,34574.14774607611,-0.0002913934000000004
0,79,27,0.3685101146050068,1.715389080511607e-07,0.1525557864331208,41016.14150913493,0.0005976968100000003,76,30,0.4090094322211759,1.027834863743737e-07,0.1818525991008984,36510.04722764037,3.678879999999976e-05
